State;Location;Address;City;Facility;Phone Number"
"Massachusetts;CVS Health COVID-19 Testing Site;4 Broadway Road;Dracut;Drive-thru;"
"Massachusetts;CVS Health COVID-19 Testing Site;419 East Falmouth Highway;East Falmouth;Drive-thru;"
"Massachusetts;Falmouth Hospital;100 Ter Heun Drive;Falmouth;Drive-thru;1-844-ASK-CCHC"
"Massachusetts;Convenient MD;40 Davis Straits;Falmouth;Drive-thru;774-255-3010"
"Massachusetts;Care Well Urgent Care;380 John Fitch Highway;Fitchburg;Clinic;800-659-5411"
"Massachusetts;CareWell Urgent Care – Framingham;50 Worcester Rd #3;Framingham;Drive-thru;508-861-7375"
"Massachusetts;Convenient MD;236 Cochituate Road;Framingham;Drive-thru;774-244-3227"
"Massachusetts;Care Well Urgent Care;50 Worcester Road (Rt 9);Framingham;Clinic;800-659-5411"
"Massachusetts;Care Spot;648 Old West Central Street, Suite C;Franklin;Clinic;508-507-2474"
"Massachusetts;Baystate Health;164 High Street;Greenfield;Clinic/ Drive-thru;413-795-TEST"
"Massachusetts;CVS Health COVID-19 Testing Site;150 Lafayette Square;Haverhill;Drive-thru;"
"Massachusetts;CVS Health COVID-19 Testing Site;480 North Franklin Street;Holbrook;Drive-thru;"
"Massachusetts;CVS Health COVID-19 Testing Site;842 South Franklin Street;Holbrook;Drive-thru;"
"Massachusetts;CVS Health COVID-19 Testing Site;250 Whiting Farms Road;Holyoke;Drive-thru;"
"Massachusetts;Manet Community Health Center;180 George Washington Boulevard;Hull;Clinic;(781) 925-4550"
"Massachusetts;Harbor Community Health Center – Hyannis;735 Attucks Ln;Hyannis;Drive-thru;(508) 778-5420"
"Massachusetts;CVS Health COVID-19 Testing Site;114 Central Street;Ipswich;Drive-thru;"
"Massachusetts;Lawrence General Hospital;70 General Street;Lawrence;Drive-thru;978-683-4000"
"Massachusetts;CVS Health COVID-19 Testing Site;246 Mill Street;Leominster;Drive-thru;"
"Massachusetts;Care Well Urgent Care;58 Bedford Street;Lexington;Clinic;800-659-5411"
"Massachusetts;CVS Health COVID-19 Testing Site;32 Reiss Ave;Lowell;Drive-thru;"
"Massachusetts;Lynn Community Health;9 Buffum St;Lynn;Drive-thru;781-581-3900"
"Massachusetts;Pediatric Healthcare Associates;225 Boston Street;Lynn;Drive-thru;781-599-1134"
"Massachusetts;CVS Health COVID-19 Testing Site;1080 Eastern Avenue;Malden;Drive-thru;"
"Massachusetts;CVS Health COVID-19 Testing Site;32 Ferry Street;Malden;Drive-thru;"
"Massachusetts;Care Well Urgent Care;757 Boston Post Road East;Marlborough;Clinic;800-659-5411"
"Massachusetts;Marlborough Hospital;157 Union Street;Marlborough;Drive-thru;855-862-7763"
"Massachusetts;Physician One Urgent Care;4110 Mystic Valley Parkway;Medford;Clinic;781.874.9399"
"Massachusetts;Pediatric Healthcare Associates;467 Rear Main Street;Melrose;Drive-thru;781-665-5131"
"Massachusetts;American Family Urgent Care;380R Merrimack St.;Methuen;Clinic;978-975-0700"
"Massachusetts;Middleton Family Medicine;147 South Main Street;Middleton;Drive-thru;978-774-2555"
"Massachusetts;Walgreens;5 Medway Road;Milford;Drive-thru;"
"Massachusetts;American Family Urgent Care;129 Turnpike St.;N. Andover;Clinic;978-470-0800"
"Massachusetts;Nantucket Cottage Hospital;57 Prospect Street;Nantucket;Clinic;(508) 825-8100"
"Massachusetts;Natick Urgent Care;4 Mercer Road;Natick;Clinic;508-318-4466"
"Massachusetts;Care Well Urgent Care;922 Highland Avenue;Needham;Clinic;800-659-5411"
"Massachusetts;CVS Health COVID-19 Testing Site;136 Ashley Boulevard;New Bedford;Drive-thru;"
"Massachusetts;Convenient MD;35 Storey Ave, Unit 1;Newburyport;Drive-thru;978-225-6607"
"Massachusetts;CVS Health COVID-19 Testing Site;109 Main Street;North Andover;Drive-thru;"
"Massachusetts;North Attleboro Urgent Care;40 Cumberland Ave (RT.1);North Attleboro;Clinic;508-455-4009"
"Massachusetts;Care Central;682 Depot Street;North Easton;Clinic;(508) 297-1665"
"Massachusetts;CVS Health COVID-19 Testing Site;366 King Street;Northampton;Drive-thru;"
"Massachusetts;Care Spot;10002 Shops Way;Northborough;Clinic;508-658-9286"
"Massachusetts;Care Well Urgent Care;333 Southwest Cutoff;Northborough;Clinic;800-659-5411"
"Massachusetts;South Shore Health;143 Longwater Drive;Norwell;Drive-thru;(781) 878-5200"
"Massachusetts;Care Well Urgent Care;42 Washington St.;Norwell;Clinic;800-659-5411"
"Massachusetts;Norwood Urgent Care;1210 Providence Highway;Norwood;Clinic;781-255-0500"
"Massachusetts;Care Well Urgent Care;229 Andover Street (Rt 114);Peabody;Clinic;800-659-5411"
"Massachusetts;Pediatric Healthcare Associates;10 Centennial Drive;Peabody;Drive-thru;978-535-1110"
"Massachusetts;Convenient MD;296 Old Oak Street;Pembroke;Drive-thru;339-244-3033"
"Massachusetts;CVS Health COVID-19 Testing Site;107 West Street;Pittsfield;Drive-thru;"
"Massachusetts;Convenient MD;86 Taunton Street;Plainville;Drive-thru;508-928-5211"
"Massachusetts;Walmart;300 Colony Place Rd;Plymouth;Drive-thru;"
"Massachusetts;Manet Community Health Center;110 West Squantum Street;Quincy;Clinic;(617) 376-3000"
"Massachusetts;Quincy Medical Center;114 Whitwell St;Quincy;Drive-thru;(617) 376-5533"
"Massachusetts;Manet Community Health Center;9 Bicknell Street;Quincy;Clinic;(617) 471-4715"
"Massachusetts;Manet Community Health Center;1193 Sea Street;Quincy;Clinic;(617) 471-8683"
"Massachusetts;ConvenientMD;479 Washington Street, Suite 2;Quincy;Drive-thru;617-303-6400"
"Massachusetts;Convenient MD;479 Washington Street, Suite 2;Quincy;Drive-thru;857-529-5220"
"Massachusetts;Walmart;301 Falls Blvd;Quincy;Drive-thru;"
"Massachusetts;CVS Health COVID-19 Testing Site;266 Route 44;Raynham;Drive-thru;"
"Massachusetts;Pediatric Healthcare Associates;30 New Crossing Road;Reading;Drive-thru;781-439-6744"
"Massachusetts;Greater Roslindale Medical & Dental Center;4199 Washington Street;Roslindale;Clinic;617.323.4440"
"Massachusetts;Whittier Street Health Center;1290 Tremont Street;Roxbury;Drive-thru;(617) 427-1000"
"Massachusetts;The Dimock Center;55 Dimock Street;Roxbury;Clinic;617-442-8800 ext. 2683"
"Massachusetts;North Shore Medical Center;81 Highland Avenue;Salem;Drive-thru;978 741-1200"
"Massachusetts;Pediatric Healthcare Associates;600 Loring Avenue;Salem;Drive-thru;978-741-8366"
"Massachusetts;CVS Health COVID-19 Testing Site;272 Highland Avenue;Salem;Drive-thru;"
"Massachusetts;Walmart;450 Highland Ave;Salem;Drive-thru;"
"Massachusetts;CVS Health COVID-19 Testing Site;2 Lafayette Road;Salisbury;Drive-thru;"
"Massachusetts;CVS Health COVID-19 Testing Site;720 Boston Turnpike Road;Shrewsbury;Drive-thru;"
"Massachusetts;Ocean State Healthcare;400 Putnam Pike;Smithfield;Drive-thru;(401) 757-6160"
"Massachusetts;Care Well Urgent Care;349 Broadway;Somerville;Clinic;800-659-5411"
"Massachusetts;Cambridge Health Alliance - Crown Street parking lot;33 Tower St.;Somerville;Drive-thru;"
"Massachusetts;CVS Health COVID-19 Testing Site;215 College Highway;Southwick;Drive-thru;"
"Massachusetts;Baystate Health;140 High Street;Springfield;Clinic/ Drive-thru;413-795-TEST"
"Massachusetts;Baystate Health;298 Carew Street;Springfield;Clinic/ Drive-thru;413-795-TEST"
"Massachusetts;Baystate Health;380 Plainfield Street;Springfield;Clinic/ Drive-thru;413-795-TEST"
"Massachusetts;CVS Health COVID-19 Testing Site;770 Boston Road;Springfield;Drive-thru;"
"Massachusetts;American Family Urgent Care;16 Main Street;Stoneham;Clinic;781-279-4000"
"Massachusetts;Care Central;286 Washington Street;Stoughton;Clinic;(781) 341-2800"
"Massachusetts;American Family Care;450 Paradise Rd;Swampscott;Clinic;(781) 691 – 9366"
"Massachusetts;Manet Community Health Center;1 Washington Street;Taunton;Clinic;(508) 822-5500"
"Massachusetts;Care Well Urgent Care;345 Main Street;Tewksbury;Clinic;800-659-5411"
"Massachusetts;CVS Health COVID-19 Testing Site;451 Main Street;Wakefield;Drive-thru;"
"Massachusetts;American Family Urgent Care;1030 Main Street;Waltham;Clinic;781-894-6900"
"Massachusetts;Physician One Urgent Care;1019 Trapelo Road;Waltham;Clinic;781.736.1800"
"Massachusetts;CVS Health COVID-19 Testing Site;800 Lexington Street;Waltham;Drive-thru;"
"Massachusetts;Walgreens;80 River Street;Waltham;Drive-thru;"
"Massachusetts;Baystate Health;85 South Street;Ware;Clinic/ Drive-thru;413-795-TEST"
"Massachusetts;Ocean State Healthcare;1131 Warwick Ave;Warwick;Drive-thru;(401) 287-4440"
"Massachusetts;Care Well Urgent Care;535 Centerville Road;Warwick;Clinic;800-659-5411"
"Massachusetts;CVS Health COVID-19 Testing Site;1921 Centre Street;West Roxbury;Drive-thru;"
"Massachusetts;CVS Health COVID-19 Testing Site;928 Riverdale Street;West Springfield;Drive-thru;"
"Massachusetts;Baystate Health;57 Union Street;Westfield;Clinic/ Drive-thru;413-795-TEST"
"Massachusetts;CVS Health COVID-19 Testing Site;599 State Road;Westport;Drive-thru;"
"Massachusetts;Physician One Urgent Care;211 University Avenue;Westwood;Clinic;781.776.4094"
"Massachusetts;Convenient MD;987 Main Street;Weymouth;Drive-thru;781-927-3000"
"Massachusetts;CVS Health COVID-19 Testing Site;301 Central Street;Winchendon;Drive-thru;"
"Massachusetts;Pediatrics Urgent Care;99 Commerce Way;Woburn;Drive-thru;781-935-5437"
"Massachusetts;Care Well Urgent Care;348 Greenwood Street;Worcester;Clinic;800-659-5411"
"Massachusetts;Care Well Urgent Care;500 Lincoln Street;Worcester;Clinic;800-659-5411"
"Massachusetts;CVS Health COVID-19 Testing Site;44 West Boylston Street;Worcester;Drive-thru;"
"Massachusetts;CVS Health COVID-19 Testing Site;481 Lincoln Street;Worcester;Drive-thru;"
"Massachusetts;St. Vincent’s Hospital;123 Summer St;Worcester;Drive-thru;"
"Massachusetts;UMass Memorial Medical Center;119 Belmont St;Worcester;Drive-thru;"
"Massachusetts;CVS Health COVID-19 Testing Site;652 South Street;Wrentham;Drive-thru;"
"Massachusetts;York Hospital;1001 S George St;York;Drive-thru;207-351-2000"
";;;;;"
"Michigan;MidMichigan Urgent Care - Alma;321 E. Warwick Drive;Alma;Clinic;(888) 591-0500"
"Michigan;Michigan Urgent Care;3280 Washtenaw Ave;Ann Arbor;Clinic;734-389-2000"
"Michigan;Canton Health Center;1051 N Canton Center Rd, Canton, MI 48187;Ann Arbor;Drive-thru;734-763-6336"
"Michigan;West Ann Arbor Health Center;380 Parkland Plaza;Ann Arbor;Drive-thru;734-763-6336"
"Michigan;CVS Health COVID-19 Testing Site;1700 South Industrial Highway;Ann Arbor;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;2100 West Stadium;Ann Arbor;Drive-thru;"
"Michigan;McLaren;1040 S Van Dyke;Bad Axe;Clinic;(989) 269-5152"
"Michigan;McLaren;4 Columbus Ave, Suite 140;Bay City;Clinic;(989) 393-2850"
"Michigan;Walmart;1400 Mall Dr;Benton Harbor;Drive-thru;"
"Michigan;MedPost Urgent Care;2274 S Telegraph Road;Bloomfield;Clinic;248-639-7972"
"Michigan;Brighton Health Center;8001 Challis Rd;Brighton;Drive-thru;734-763-6336"
"Michigan;Michigan Urgent Care;2300 Genoa Business Park Drive Suite 120;Brighton;Clinic;810-844-0400"
"Michigan;CVS Health COVID-19 Testing Site;5757 Whitmore Lake Road;Brighton;Drive-thru;"
"Michigan;Walmart;45555 Michigan Ave;Canton;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;1402 W. 14 Mile;Clawson;Drive-thru;"
"Michigan;Michigan Urgent Care;22500 Metro Parkway Suite 100;Clinton Township;Clinic;586-267-9300"
"Michigan;Beaumont Health;18101 Oakwood Blvd;Dearborn;Drive-thru;800-592-4784"
"Michigan;CVS Health COVID-19 Testing Site – Dearborn Public Library;16301 Michigan Ave;Dearborn;Drive-thru;"
"Michigan;State Fairgrounds;Off Woodward Ave. on W. State Fair Road;Detroit;Drive-thru;313-230-0505"
"Michigan;Beaumont Hospitals;8 locations;Detroit;Drive-thru;800-592-4784"
";;;;;"
"Michigan;CVS Health COVID-19 Testing Site;15521 West Seven Mile Road;Detroit;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;6862 N. Michigan Ave.;Detroit;Drive-thru;"
"Michigan;Rite Aid;46977 Romeo Plank Road;Detroit;Drive-thru;"
"Michigan;Walgreens;15516 Grand River Ave;Detroit;Drive-thru;"
"Michigan;Michigan Urgent Care;100 Powell Drive, Suite 8;Dundee;Clinic;734-823-5900"
"Michigan;Project Baseline;;Eaton Rapids;Drive-thru;"
"Michigan;Rite Aid;715 South Main Street;Eaton Rapids;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;39350 Nine Mile Road;Farmington Hills;Drive-thru;"
"Michigan;Michigan Urgent Care;641 West 9 Mile Road, Suite C;Ferndale;Clinic;248-206-1600"
"Michigan;Walmart;4313 Corunna Rd;Flint;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;111 North Main Street;Frankenmuth;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;33021 Garfield;Fraser;Drive-thru;"
"Michigan;McLaren;2313 E Hill Rd;Grand Blanc;Clinic;(810) 496-0900"
"Michigan;Grand Blanc;12500 Holly Road;Grand Blanc;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;727 28th Street, SE;Grand Rapids;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;1550 Lake Drive Southeast;Grand Rapids;Drive-thru;"
"Michigan;Rite Aid;5995 Kalamazoo Avenue;Grand Rapids;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;17120 Kercheval Avenue;Grosse Pointe;Drive-thru;"
"Michigan;Michigan Urgent Care;20311 Mack Ave;Grosse Pointe Woods;Clinic;313-499-6000"
"Michigan;SAY Detroit Family Clinic;211 Glendale Ave;Highland Park;Clinic;313-758-6100"
"Michigan;CVS Health COVID-19 Testing Site;14140 Woodward;Highland Park;Drive-thru;"
"Michigan;Henry Ford Allegiance Hospital;205 N East Ave;Jackson;Drive-thru;800-592-4784"
"Michigan;Project Baseline;;Kentwood;Drive-thru;"
"Michigan;McLaren;5525 S Martin Luther King Jr Blvd;Lansing;Clinic;(517) 913-3888"
"Michigan;CVS Health COVID-19 Testing Site;240 M.A.C. East;Lansing;Drive-thru;"
";;;;;"
"Michigan;McLaren;1254 N Main St;Lapeer;Clinic;(810) 667-7040"
"Michigan;MedPost Urgent Care;11502 Middlebelt Road;Livonia;Clinic;734-890-5108"
"Michigan;Project Baseline;;Macomb;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;21777 21 Mile Road;Macomb Township;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;27050 John R. Road;Madison Heights;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;720 General Motors Road;Milford;Drive-thru;"
"Michigan;MedExpress;1261 North Telegraph Road;Monroe;Clinic;734-457-2142"
"Michigan;Walmart;2150 N Telegraph Rd;Monroe;Drive-thru;"
"Michigan;McLaren;1523 S. Mission Street;Mount Pleasant;Clinic;(989) 773-1166"
"Michigan;Walmart;4730 Encore Blvd;Mount Pleasant;Drive-thru;"
"Michigan;Walmart;3285 Henry St;Muskegon;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;44300 5 Mile Road;Northville;Drive-thru;"
"Michigan;Walmart;26090 Ingersol Dr;Novi;Drive-thru;"
"Michigan;MedExpress;3550 Pine Grove Ave;Port Huron;Clinic;810-989-2530"
"Michigan;MedPost Urgent Care;3035 S. Rochester Road;Rochester Hills;Clinic;248-572-1575"
"Michigan;Spectrum Health;8501 Meadow Creek Dr;Rockford;Drive-thru;616-391-2380"
"Michigan;MedPost Urgent Care;2140 E Twelve Mile Rd;Royal Oak;Clinic;248-282-4115"
"Michigan;Project Baseline;;Saginaw;Drive-thru;"
"Michigan;Rite Aid;4598 State Street;Saginaw;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;46960 Van Dyke Ave.;Shelby;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;2115 Twenty-Five Mile Road;Shelby Township;Drive-thru;"
"Michigan;MedPost Urgent Care;29628 Southfield Road;Southfield;Clinic;248-987-5754"
"Michigan;CVS Health COVID-19 Testing Site;30920 Southfield Road;Southfield;Drive-thru;"
"Michigan;Walmart;15700 Northline Road;Southgate;Drive-thru;"
"Michigan;Project Baseline;;Swartz Creek;Drive-thru;"
"Michigan;Rite Aid;9090 Miller Road;Swartz Creek;Drive-thru;"
"Michigan;Walmart;7555 Telegraph Rd;Taylor;Drive-thru;"
"Michigan;Beaumont Health;750 Stephenson Hwy;Troy;Drive-thru;800-592-4784"
"Michigan;CVS Health COVID-19 Testing Site;1980 East Big Beaver Road;Troy;Drive-thru;"
"Michigan;CVS Health COVID-19 Testing Site;100 West Maple Road;Walled Lake;Drive-thru;"
"Michigan;Michigan Urgent Care;5800 Highland Road;Waterford;Clinic;248-290-5700"
"Michigan;Helix Diagnostics;6620 Highland Road;Waterford;Drive-thru;888-275-5221"
"Michigan;Michigan Urgent Care;375 Eureka, Suite B;Wyandotte;Clinic;734-225-9300"
"Michigan;CVS Health COVID-19 Testing Site;5603 Byron Center Avenue SW;Wyoming;Drive-thru;"
"Michigan;Eastern Michigan University;900 Oakwood St;Ypsilanti;Drive-thru;"
"Michigan;Ford Elementary School;2440 E. Clark Rd;Ypsilanti;Drive-thru;"
"Minnesota;Mayo Clinic;1705 SE Broadway Ave;Albert Lea;Drive-thru;1-833-558-0757"
"Minnesota;Alomere Health;111 17th Ave E;Alexandria;Drive-thru;320-762-0399"
"Minnesota;Sanford Health;1527 Broadway St;Alexandria;Drive-thru;320-762-0399"
"Minnesota;CVS Health COVID-19 Testing Site;657 East Main Street;Anoka;Drive-thru;"
"Minnesota;Independent;30 S Behl St;Appleton;Drive-thru;320-289-1580"
"Minnesota;Mayo;510 2nd St NW;Austin;Drive-thru;1-833-558-0757"
"Minnesota;Essentia Health;13060 Isle Dr;Baxter;Drive-thru;1-800-494-0836"
"Minnesota;Scenic Rivers Health Services;410 Second St NW;Big Falls;Drive-thru;218-276-2403"
"Minnesota;Scenic Rivers Health Service;135 Pine Tree Dr;Bigfork;Drive-thru;218-743-3232"
"Minnesota;CVS Health COVID-19 Testing Site;2357 108th Lane NE;Blaine;Drive-thru;"
"Minnesota;Allina Health;7920 Old Cedar Ave S;Bloomington;Drive-thru;952-428-1800"
"Minnesota;Hennepin Healthcare;7650 Zane Ave North;Brooklyn Park;Walk-in;612-873-2922"
"Minnesota;Partners in Pediatrics;8500 Edinbrook Parkway;Brooklyn Park;Walk-in;763-425-1211"
"Minnesota;Allina Health;755 Crossroads Campus Dr;Buffalo;Drive-thru;763-684-6300"
"Minnesota;Valley Medical and Wellness;2428 E 117th St;Burnsville;Drive-thru;(612) 286-8366"
"Minnesota;Metropolitan Pediatric Specialists;14050 Nicollet Ave;Burnsville;Walk-in;952-435-2450"
"Minnesota;Allina Health;701 S Dellwood St;Cambridge;Drive-thru;763-689-8700"
"Minnesota;CVS Health COVID-19 Testing Site;7765 Galpin Boulevard;Chanhassen;Drive-thru;"
"Minnesota;Two Twelve Medical Center;111 Hundertmark Rd;Chaska;Walk-in;952- 361-2447"
"Minnesota;Community Memorial;512 Skyline Blvd;Cloquet;Drive-thru;218-879-4641"
"Minnesota;Scenic Rivers Health Services;10 5th Street SE;Cook;Drive-thru;216-666-5941"
"Minnesota;Allina Health;9055 Springbrook Dr;Coon Rapids;Drive-thru;763-780-9155"
"Minnesota;CVS Health COVID-19 Testing Site;10930 University Avenue NW;Coon Rapids;Drive-thru;"
"Minnesota;CVS Health COVID-19 Testing Site;2017 Coon Rapids Boulevard;Coon Rapids;Drive-thru;"
"Minnesota;Voyage Healthcare;5109 36th Ave N;Crystal;Walk-in;763-587-7900"
"Minnesota;Deer River Hospital;115 10th Ave NE;Deer River;Drive-thru;1-800-494-0836"
"Minnesota;Essentia Health;225 Park St;Detroit Lakes;Drive-thru;1-800-494-0836"
"Minnesota;Sanford Health – Detroit Lakes;1245 Washington Ave;Detroit Lakes;Drive-thru;218-846-2000"
"Minnesota;Voyageur Bus Garage;141 South 59th Ave W;Duluth;Drive-thru;1-800-494-0836"
"Minnesota;CVS Health COVID-19 Testing Site;4241 Johnny Cake Ridge Road;Eagan;Drive-thru;"
"Minnesota;Sanford Health – East Grand Forks;621 Demers Ave;East Grand Forks;Drive-thru;218-773-6800"
"Minnesota;MedExpress;16490 W. 78th St;Eden Prairie;Drive-thru;952-934-5332"
"Minnesota;CVS Health COVID-19 Testing Site;8251 Columbine Road;Eden Prairie;Drive-thru;"
"Minnesota;Metropolitan Pediatric Specialists;6517 Drew Avenue S;Edina;Walk-in;952-920-9191"
"Minnesota;Lake Region Healthcare;1411 Highway 79 E;Elbow Lake;Drive-thru;218-685-7300"
"Minnesota;Allina Health;100 State Ave;Faribault;Drive-thru;507-334-3921"
"Minnesota;Lake Region Healthcare;712 Cascade St. S;Fergus Falls;Drive-thru;218-739-2221"
"Minnesota;Scenic Rivers Health Services;810 Poplar St;Floodwood;Drive-thru;218-476-2221"
"Minnesota;CVS Health COVID-19 Testing Site;1411 Vermillion Street;Hastings;Drive-thru;"
"Minnesota;St. Luke’s Respiratory Clinic @ Miller Creek Medical;4190 Loberg Ave;Hermantown;Drive-thru/Walk-in;218.249.4609"
"Minnesota;MedExpress;4880 Central Ave. NE;Hilltop;Drive-thru;763-571-4536"
"Minnesota;Children's Minnesota;14701 Victor Hugo Blvd N;Hugo;Walk-in;651-426-1141"
"Minnesota;CVS Health COVID-19 Testing Site;2650 Rice Street;Little Canada;Drive-thru;"
"Minnesota;Allina Health;7840 Vinewood Ln N;Maple Grove;Drive-thru;763-236-0200"
"Minnesota;Voyage Healthcare;9825 Hospital Drive;Maple Grove;Walk-in;763-587-7900"
"Minnesota;Avera Health System;1521 Carlson St;Marshall;Drive-thru;1-877-282-8978"
"Minnesota;Valley Medical and Wellness;2200 E Franklin Ave Suite 199;Minneapolis;Drive-thru;(612) 286-8366"
"Minnesota;Children's Minnesota;2530 Chicago Ave. S;Minneapolis;Walk-in;612-813-6107"
"Minnesota;Penny George Institute for Health and Healing – Abbott Northwestern;2833 Chicago Ave;Minneapolis;Drive-thru;612-863-3333"
