Eligibility,Link
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.carenow.com/patient-services/medical-tests/covid-19.dot
appts only; existing patient or employee with referral,https://www.saintlukeskc.org/about/news/saint-lukes-news-three-covid-19-drive-thru-testing-sites-set-qualifying-saint-lukes
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
screening required,https://www.citizensmemorial.com/about/media-resources/news/2020/cmh-to-offer-drive-thru-covid-19-testing-with-doctors-order.html
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
appt only,https://www.ssmhealth.com/coronavirus-updates/frequently-asked-questions
,https://www.mercy.net/newsroom/2020-03-13/mercy-opens-covid-19-test-collection-site/
appt only,https://www.stlukes-stl.com/coronavirus/index.html
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
Doctor's orders,https://www.boone.org/COVID19#test
video assessment required,https://www.muhealth.org/our-stories/how-do-i-get-tested-covid-19
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
Doctor's orders,https://www.lakeregional.com/news/releases/lake-regional-now-offers-covid-19-testing-at-express-cares/
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://corporate.walmart.com/covid19testing
,https://www.mercy.net/newsroom/2020-03-24/mercy-jefferson-opens-covid-19-test-collection-site/
,https://www.carenow.com/patient-services/medical-tests/covid-19.dot
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://affiniahealthcare.org/covid-19/
Symptoms; must be screened first,https://www.freemanhealth.com/services/covid-19
,https://corporate.walmart.com/covid19testing
,https://www.carenow.com/patient-services/medical-tests/covid-19.dot
,https://www.firstpointurgentcare.org/
,https://www.rodgershealth.org/
Must call for appt,https://swopehealth.org/
Must call for appt,https://swopehealth.org/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
appt only,https://www.saintlukeskc.org/about/news/saint-lukes-community-updates-covid-19
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://www.lakeregional.com/news/releases/lake-regional-now-offers-covid-19-testing-at-express-cares/
,https://www.carenow.com/patient-services/medical-tests/covid-19.dot
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
appt only,https://www.ssmhealth.com/coronavirus-updates/frequently-asked-questions
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.lakeregional.com/news/releases/lake-regional-now-offers-covid-19-testing-at-express-cares/
screening and appointment required,https://www.lakeexpo.com/news/coronavirus/lake-regional-announces-drive-thru-covid--testing-site/article_4fe9976e-7069-11ea-800d-e79d409d1dd7.html
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://affiniahealthcare.org/covid-19/
,https://corporate.walmart.com/covid19testing
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.carenow.com/patient-services/medical-tests/covid-19.dot
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
appts only; existing patient or employee with referral,https://www.saintlukeskc.org/about/news/saint-lukes-news-three-covid-19-drive-thru-testing-sites-set-qualifying-saint-lukes
schedule prescreen through link,https://www.gohealthuc.com/springfield/video-visits
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,http://www.ucareexp.com/Home/fbclid/IwAR2-pcTdEPbbKr-dK6qt8x_nnFj_lAMR1X7yvOwXR4LilqQkjXTHnW-Rg1g
Requires video prescreen: https://www.gohealthuc.com/st-louis/video-visits,https://www.gohealthuc.com/st-louis#center-locator
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://affiniahealthcare.org/covid-19/
,https://affiniahealthcare.org/covid-19/
appt only,https://www.kmov.com/news/coronavirus-testing-sites-in-st-louis-metro-east/article_9cfe09b2-6e9e-11ea-aa94-ff81cfe55d65.html
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
Appointment only – complete questionnaire: Walgreens.com/Covid19Testing,https://www.walgreens.com/findcare/covid19/testing?ext=goodrx
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
call or visit https://www.gohealthuc.com/st-louis/video-visits,https://www.gohealthuc.com/st-louis/video-visits
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
screening required,https://siteman.wustl.edu/visiting/coronavirus/
,https://www.mercy.net/newsroom/2020-03-20/mercy-to-open-covid-19-test-collection-site-at-washington-fairgr/
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://www.totalaccessurgentcare.com/important-covid-19-updates/
,https://www.novahealth.com/covid-19-testing/
,https://zipclinic.com/
,https://www.bozemanhealth.org/about-us/covid-19-information/
,https://www.kulr8.com/regional/bozeman-health-to-offer-covid--drive-up-test-sites/article_873cba0a-dc1e-55be-9571-a88d28775101.html
By appt only,
,https://www.novahealth.com/covid-19-testing/
,https://zipclinic.com/
referral,https://www.bozemanhealth.org/about-us/covid-19-information/
,https://www.bozemanhealth.org/about-us/covid-19-information/
referral from physician or health dept required,https://www.sphealth.org/what-if-you-think-you-have-covid-19
No appointment needed. A valid ID is required. Bring insurance card if you have one.,
,https://www.krh.org/krhc/patients-and-visitors/covid-19-preparedness-and-updates/covid-19-testing
Must have doctor's orders,https://www.cmmc.health/coronavirus-covid-19-information/
referral or screening required,https://thewesternnews.com/news/2020/mar/27/first-covid-19-case-confirmed-in-lincoln-12/
Must have symptoms,https://www.livingstonhealthcare.org/documents/Dr.Coleman_SecondLetter_3-25-20.pdf
,https://costcare.com/coronavirus/
,https://costcare.com/coronavirus/
Symptoms or high risk; must make appt,https://www.bbgh.org/covid-19-information-resources/page.html
,https://harlancountyhealth.com/covid-19-update-for-hospital-and-clinic-4-3-2020/
,https://urgentcareomaha.com/
,https://www.nebraskamed.com/COVID
,https://mchhs.org/covid-19/
,https://www.melham.org/covid-19
,http://www.callawayhospital.org/getpage.php?name=index
,https://www.chadronhospital.com/news-and-events/news/chadron-community-hospital-partners-with-the-state-of-nebraska-to-expand-testing.html
,https://goodneighborcommunityhealthcenter.com/
,https://www.columbushosp.org/news_events/press_releases.aspx
no referral needed,https://siouxlandnews.com/news/coronavirus/neb-national-guard-operating-covid-19-test-facility-in-dakota-city
,https://www.jchealthandlife.org/jchl-partners-with-the-state-of-nebraska-to-expand-testing/
,https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html#NE
,https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html#NE
,https://www.hendersonhealthcare.org/covid-19-info/
,https://www.kimballhealth.org/clinics/kimball-health-clinic.html
,https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html#NE
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,https://lexingtonregional.org/coronavirus/
,https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html#NE
,https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html#NE
,https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html#NE
doctor’s referral,https://www.bryanhealth.com/about-bryan-health/news/2020/bryan-health-opens-drive-thru-clinic-at-bryan-lifepointe-campus/
,https://ucclincoln.com/coronavirus/
,https://www.concentra.com/coronavirus-2019-covid-19/
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
,http://frhs.org/covid-19-information-for-the-community
,https://www.medexpress.com/covid19/medexpress-covid19-testing-centers.html#NE
,https://www.gphealth.org/patients-visitors/covid-19-resources/testing-for-covid-19/
,https://charlesdrew.com/testing-matters-2/
,https://charlesdrew.com/testing-matters-2/
If showing symptoms,https://thinkhealthcare.org/coronavirus/
Pre-surgical testing,https://www.orthonebraska.com/covid-19/#nonurgent
,https://www.afcurgentcare.com/eagle-run-omaha/
symptomatic; appt only - call ahead,https://urgentcareomaha.com/crossroads-urgent-care-omaha/
,https://urgentcareomaha.com/
Must have severe symptoms,https://www.childrensomaha.org/we-continue-to-care-safety-measures-information-on-covid-19/how-to-get-tested-for-covid-19-and-what-to-do-next/
,https://www.concentra.com/coronavirus-2019-covid-19/
,https://www.nebraskamed.com/COVID
,https://www.nebraska.va.gov/
,https://www.nebraskamed.com/COVID
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
No appointment needed. A valid ID is required. Bring insurance card if you have one.,https://www.walgreens.com/findcare/covid19/testing?ext=goodrx
visit covidomaha.com and fill out questionnaire; must have PCP referral before coming in-person,https://www.usnews.com/news/best-states/nebraska/articles/2020-03-28/covid-19-drive-thru-testing-clinic-opens-in-omaha
,https://www.valleycountyhealthsystem.org/about-us/news-events/latest-news/vchs-implements-new-safety-precautions-related-to-covid-19.html
,https://www.osmondhospital.org/
For inpatients only,https://www.chihealth.com/en/location-search/midlands.html#
Call for appt,https://www.midlandsurgentcare.com/
,http://s663398653.initial-website.com/contact-us/
Must have symptoms,https://www.rwhs.org/our-network/about-us/visitation-restrictions-covid-19-information/covid-19-faqs
,https://www.mhcs.us/mhcs-host-site-test-nebraska
,https://www.brodstonehospital.org/brodstone-partners-with-the-state-of-nebraska-to-expand-testing/
visit https://www.testnebraska.com/,
,https://franhealth.org/about/contact.html
Fill out questionnaire to COVID19@serenitymentalhealth.org; 1 test per car,https://www.serenitymentalhealth.org/
By appointment only,https://www.nevadahealthcenters.org/coronavirus/
,https://corporate.walmart.com/covid19testing
call for pre-screening,https://www.smalv.com/en/patient-resources/covid-19.html
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
call for appt,https://www.canyonwestmedical.com/
,https://www.nevadahealthcenters.org/coronavirus/
,http://curavena.com/mobile-covid-19-testing-in-las-vegas/
Appt only,
call for pre-screening + need referral,https://www.smalv.com/en/patient-resources/covid-19.html
call for pre-screening,https://www.smalv.com/en/patient-resources/covid-19.html
,https://www.carenow.com/patient-services/medical-tests/covid-19.dot
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
schedule here: https://www.cvs.com/minuteclinic/covid-19-testing,
